Unnamed: 0,cpu_usage,cpu_user_time,cpu_system_time,cpu_idle_time,interrupts_per_sec,ram_usage,page_faults_per_sec,disk_read_bytes,disk_write_bytes,disk_read_ops,disk_write_ops,network_sent_bytes,network_received_bytes,Network_Bytes_Total_sec,network_sent_packet,network_received_packet,type
8149,23.74538736,21.32941522,2.265762056,72.90401496,724.2446642,30.60484182,1842.513628,12288.75785,1228.875785,0.40002467,0.300018502,232.2143207,4847.89897,5080.113291,4.300265197,7.400456386,normal
8150,24.0035346,21.30085735,2.730879147,72.39629106,988.9265975,30.68155889,1866.552786,0,10221.66989,0,0.499104975,257.5381671,4859.785142,5117.323309,4.79140776,7.18711164,normal
8151,22.81387623,20.07776701,2.734326247,74.4927008,751.5720432,30.71128857,1761.672063,0,8196.057212,0,1.000495265,268.1327311,4796.774499,5064.90723,5.002476326,7.303615436,normal
8152,24.25561325,21.18341467,3.126703272,72.25670484,949.516385,30.76393184,1787.071881,122946.8634,97128.0221,5.30288392,7.904298674,253.9381017,4790.605323,5044.543424,4.702557439,7.003808951,normal
8153,22.40837794,19.69092524,2.734850727,73.82857448,901.6735766,30.8442745,1816.04819,226117.6512,6144.501391,15.5012649,0.600048964,241.8197325,4803.19194,5045.011673,4.50036723,7.100579407,normal
8154,24.1409823,21.01552602,3.124985281,72.88308072,880.3761525,30.86167724,1746.951111,3277.083468,14849.28446,0.100008651,1.200103809,226.8196199,4832.918047,5059.737667,4.200363331,7.100614203,normal
8155,26.94631998,24.01229097,2.893989465,70.48266703,1125.284884,30.87163545,2996.521518,8201.364564,20503.41141,0.300342941,2.102400584,254.0901277,4827.111741,5081.201869,4.705372736,6.907887633,normal
8156,23.05728029,20.83540179,2.263021168,73.45039797,723.4057042,31.12900262,1614.304349,8181.885308,48119.71297,0.499382648,4.294690774,230.7147835,4766.407624,4997.122407,4.294690774,6.691727486,normal
8157,22.89245168,20.15577251,2.734310224,73.73856213,1056.384461,31.93948679,1758.374134,3276.751799,7782.285523,0.099998529,0.699989703,252.5962843,4872.828321,5125.424605,4.699930864,7.099895561,normal
8158,23.01614637,20.57596901,2.425304332,74.02625064,723.7034075,32.04994584,1967.728236,163554.767,2871.180864,5.808052807,0.300416525,232.52239,4902.296986,5134.819376,4.305970185,7.109857747,normal
8159,23.97568971,20.89693862,3.040972412,72.11081247,760.8527476,32.12482597,1871.480458,8165.735239,13881.74991,0.299038156,0.996793852,231.4555325,4795.874262,5027.329795,4.286213566,6.778198197,normal
8160,22.45746106,19.95292374,2.503896313,74.24634574,787.4994669,32.09553136,1740.080967,35328.75856,191432.5755,2.106149873,21.46267014,220.8448582,4776.848206,4997.693064,4.112006896,7.020499578,normal
8161,22.5848385,19.74398776,2.887460661,74.00605151,694.6445324,32.24596836,1734.114047,409.1550194,19127.99716,0.099891362,1.598261794,275.1008114,4850.724546,5125.825357,5.09445947,7.391960799,normal
8162,25.30765844,21.25137751,4.062763348,71.20884776,985.9693393,31.49711886,1685.476641,44794.06389,5272.901235,2.999602493,0.799893998,263.3650989,4836.359086,5099.724185,4.899350738,7.598992981,normal
8163,23.66944082,21.48506016,2.187569762,72.61993885,688.8792602,31.57523783,1588.413337,210486.7729,9832.958733,9.402446705,0.400104115,279.6727764,4937.384806,5217.057583,5.201353496,7.802030244,normal
8164,26.53734238,23.70520262,2.816459717,71.34703522,695.3771718,31.58007193,1722.119992,410.1763963,4922.116755,0.100140722,0.700985052,270.3799487,4886.566799,5156.946748,5.007036087,7.610694853,normal
8165,27.21933349,22.31004354,4.91445015,69.7571535,949.459774,31.89936381,4036.37726,1329030.407,53985.31022,41.33729587,2.795759141,599.5904872,6153.166324,6752.756811,6.889549312,9.585459912,normal
8166,24.06067442,21.40676462,2.656313858,73.34953732,800.3227452,32.01552709,1668.047406,3276.893129,18995.73986,0.100002842,2.800079578,528.0150062,5616.959634,6144.97464,5.30015063,7.500213156,normal
8167,23.57836013,21.35425556,2.190180058,73.24686099,774.9462869,32.00349022,1884.401042,220890.5294,12969.43698,11.91454886,1.902322927,509.722422,5469.078292,5978.800714,5.807091039,8.610514299,normal
8168,24.34235281,22.64263951,1.795795547,72.65336706,745.6375705,32.09698159,1580.120041,5065.65838,11052.34556,0.799504164,0.499690102,275.5291223,4820.510416,5096.039538,4.797024981,7.395413512,normal
8169,28.67091848,25.70346968,2.812537716,68.5904398,1253.74447,32.1254544,2739.797181,25652.10988,51253.01794,3.300117055,5.800205733,247.2087685,4988.076927,5235.285696,4.600163168,8.00028377,normal
8170,24.19918871,22.40456523,1.873552493,72.95039353,907.6962177,32.19946437,1824.984998,0,13455.16754,0,1.298992826,225.4252166,4788.787014,5014.212231,4.196746053,6.994576755,normal
8171,22.94936945,21.02091239,1.953616393,73.58589806,585.8729588,32.19487198,1828.927756,11931.08578,24988.71184,1.200149455,1.500186818,243.0302646,4819.80021,5062.830474,4.500560455,6.700834455,normal
8172,22.88557323,20.78261147,2.109513194,73.72346962,638.3172844,32.28294918,1540.182993,0,27601.87157,0,3.900716718,226.8416799,4900.000326,5126.842006,4.20077185,7.201323171,normal
8173,27.57226922,24.22070824,3.359646627,70.1211853,906.2813841,32.42405637,1852.666369,0,4915.641425,0,0.400035923,236.4212306,4772.628582,5009.049813,4.400395155,7.50067356,normal
8174,29.43551751,27.24226149,2.107567508,69.42902028,1033.888937,32.39123287,1812.302999,11458.70259,17494.98342,0.39964783,1.798415236,221.2050741,5013.182384,5234.387458,4.096390261,7.493396819,normal
8175,26.01696335,23.90581754,2.109336842,71.82828063,652.1047082,32.36793255,1420.410255,3686.426616,3686.426616,0.200001444,0.400002888,241.8017458,4840.834951,5082.636697,4.50003249,7.600054872,normal
8176,26.23080009,23.52174701,2.735086861,71.67341744,730.0887864,32.47926173,1657.828681,0,1229.117825,0,0.300077594,251.8651273,4874.760516,5126.625643,4.70121564,7.501939852,normal
8177,24.56777956,21.94249891,2.576877096,72.6916836,667.7147086,32.6175168,2116.97844,30292.92008,14327.73247,1.499134954,0.899480972,324.7126311,5296.343851,5621.056482,5.296943505,8.095328752,normal
8178,26.95351361,23.9842474,2.968734206,70.44271524,973.3857748,32.7029836,1756.954823,8602.35804,15873.39876,0.400035251,1.900167443,551.1485672,4909.232602,5460.381169,5.300467077,7.900696209,normal
8179,24.91571489,22.52528553,2.502809504,71.95522462,801.399908,32.82238572,1705.715382,3280.483721,16402.4186,0.100112418,1.001124182,552.8207735,5660.356127,6213.176901,5.906632676,8.109105877,normal
8180,27.63884887,25.18950342,2.425076416,70.0955983,843.2250666,32.9182458,1645.600474,0,3690.886827,0,0.400486852,210.8563275,4774.904613,4985.76094,3.904746805,7.008519907,normal
8181,25.89539629,24.4155168,1.482092074,72.0572743,735.7434283,32.85752957,1422.856692,0,13497.4169,0,0.798852799,256.4317486,4876.497058,5132.928806,4.793116797,7.489244995,normal
8182,27.50499494,24.7906328,2.658932224,70.83353103,839.4480776,32.932313,1626.543264,0,0,0,0,221.6239022,4866.716747,5088.340649,4.104146337,7.407483633,normal
8183,28.51797875,25.51814514,3.043448503,69.52965035,927.0642351,32.97272602,2175.135198,177190.9199,23727.73068,10.38727434,2.297185672,485.3054426,7262.302808,7747.60825,6.69180174,10.58702962,normal
8184,20.93871122,18.35909374,2.578085504,77.2910879,841.6348086,32.75432166,2840.892227,624374.3077,65543.18513,33.67738429,6.895369484,274.0159873,4837.351525,5111.367512,5.096577444,7.49496683,normal
8185,14.99841472,13.04711833,1.953161426,83.4801529,917.2083508,32.64415267,1727.233925,30333.82651,20085.91215,1.301004753,1.901468485,273.4111527,4880.268983,5153.680136,5.003864434,7.505796652,normal
8186,14.45181868,13.28145281,1.171892895,84.50628241,444.3079309,32.73566208,600.0107102,3276.858492,54016.9642,0.20000357,7.100126737,280.6050088,4831.786247,5112.391256,5.100091037,7.500133877,normal
8187,16.10061297,14.60818005,1.484253588,83.69722757,425.9646449,32.60789696,474.9605783,409.566006,3686.094054,0.099991701,0.299975102,255.7787704,4836.798546,5092.577316,4.699609932,7.19940245,normal
8188,15.074232,14.37565898,0.703157233,83.76219766,451.9220628,32.68446902,512.3250117,0,17204.0399,0,1.700082998,280.8137093,4815.43509,5096.248799,5.200253876,7.400361286,normal
8189,13.12403481,12.50013888,0.625006944,85.508891,401.9020457,32.80329104,469.3023887,3276.816679,7782.439613,0.200001018,0.900004581,289.4014731,4857.024722,5146.426195,5.300026977,7.800039702,normal
8190,15.46972125,14.14046253,1.32810974,83.71418812,543.3970657,32.64163894,444.997597,0,13107.12922,0,0.59999676,269.7985431,4839.873865,5109.672408,4.89997354,7.4999595,normal
8191,13.98218413,12.89095333,1.093777859,84.79912483,526.011851,32.73948101,478.7107854,0,4710.506128,0,0.700015771,246.205547,4773.707552,5019.913099,4.500101387,6.900155461,normal
8192,15.23332135,14.0626748,1.171889567,84.2077337,514.9066629,32.66402079,738.8095602,31642.00945,11468.94841,0.800010352,0.800010352,253.8032842,4853.762808,5107.566092,4.700060819,7.200093169,normal
8193,15.00101914,14.14045546,0.859364696,84.13804618,486.3941341,32.74441178,490.6940822,0,4915.140723,0,0.49999397,276.1966691,4841.841607,5118.038276,5.099938495,7.699907139,normal
8194,16.16995445,15.31285082,0.859394689,82.83364272,430.7094368,32.6453612,594.4130236,0,4352.095354,0,0.600013146,307.4067353,4999.10953,5306.516266,5.500120508,8.000175284,normal
8195,13.90878022,13.12461427,0.78122704,85.19304618,410.6888868,32.6941372,351.7904805,409.5889165,13106.84533,0.099997294,0.799978353,253.7931324,4820.069569,5073.862701,4.699872821,6.999810585,normal
8196,15.07786854,14.06254247,1.015628067,84.24527142,468.4008806,32.79879534,701.601319,1638.40308,81408.15305,0.100000188,4.800009024,259.2004873,4896.609206,5155.809693,4.800009024,7.400013912,normal
8197,15.00139738,14.21851625,0.781237156,83.79898034,423.7928506,32.67277052,761.7871487,44748.0451,14284.55902,1.599973008,1.299978069,258.9956307,4833.818453,5092.814084,4.699920712,7.799868416,normal
8198,14.29523375,13.28150434,1.01564445,84.79430681,443.0084703,32.77138603,437.0083556,0,3686.470485,0,0.400007648,259.204956,4787.691541,5046.896497,4.800091778,7.300139579,normal
8199,14.92057073,13.82833699,1.093766767,83.74367979,464.4071286,32.66112035,510.8078409,0,10649.76347,0,0.500007675,258.0039604,4810.973848,5068.977809,4.800073681,7.100108987,normal
8200,15.0799805,14.21843933,0.859356223,83.63899349,468.7910273,32.7613311,566.5891555,0,7782.251048,0,0.799984688,259.195039,4909.006042,5168.201081,4.79990813,7.899848797,normal
8201,17.2662695,15.54675389,1.718736611,82.25727922,507.9959005,32.73450188,726.0941404,409.5966946,10649.51406,0.099999193,0.499995965,332.6973151,5003.459622,5336.156937,5.899952387,8.999927371,normal
8202,14.99899359,13.67203688,1.328140725,84.02208982,503.4021747,32.59426482,415.0017928,0,8192.03539,0,1.00000432,267.8011569,4939.521339,5207.322496,4.900021168,7.800033696,normal
8203,14.29866187,13.67158995,0.624986969,84.9783132,396.9948748,32.6933154,378.2951162,0,409.5947121,0,0.099998709,269.9965143,4695.939375,4965.93589,4.999935451,7.09990834,normal
8204,14.84333358,13.906318,0.937504584,83.72592042,458.5017286,32.60016242,593.902239,0,11059.24169,0,0.700002639,284.0010707,4932.918597,5216.919668,5.200019604,8.200030914,normal
8205,14.45075015,13.2816187,1.171907532,84.4956996,421.1115595,32.69713433,514.9141344,0,1484.840759,0,0.40001098,287.0078784,4996.237147,5283.245025,5.300145489,9.200252547,normal
8206,17.26607507,16.01553788,1.2499932,81.51486856,446.3975359,32.57541185,683.696226,0,10239.94348,0,0.49999724,264.5985394,4972.472552,5237.071091,4.899972952,7.99995584,normal
8207,15.07971471,13.82786614,1.2499766,83.3228662,611.5865451,32.67243212,855.4811794,103524.1225,177250.5005,4.899892202,33.79925642,264.5941789,4860.793063,5125.387241,4.899892202,7.399837204,normal
8208,15.62353354,14.14087077,1.484400799,83.19827399,486.808636,32.59827712,608.3107914,819.2145329,10649.78893,0.200003548,0.50000887,269.8047863,4885.386667,5155.191453,4.900086928,7.800138374,normal
8209,14.3008463,13.74936285,0.546849659,84.91856887,409.8819406,32.6297954,373.9835223,0,4505.401492,0,0.599973565,278.5877254,5014.579058,5293.166783,5.099775304,8.09964313,normal
8210,14.99561122,13.82883898,1.171935507,84.46366686,462.2225981,32.74228478,574.1280691,0,13517.46087,0,0.800039114,280.813729,4987.443836,5268.257565,5.20025424,7.600371582,normal
8211,15.46948795,14.68737178,0.78124318,83.6886064,431.2964547,32.61543816,562.0953796,0,0,0,0,252.5979236,4840.160214,5092.758138,4.699961366,7.499938351,normal
8212,14.5368128,13.43662541,1.093678812,84.52819406,427.0732652,32.72207827,651.5592124,0,2457.446164,0,0.499968702,269.7831116,4861.095695,5130.878807,4.899693279,7.499530529,normal
8213,14.13629146,13.2037914,0.937547318,84.9396479,475.8241052,32.62674993,467.3236746,81514.52953,43829.4204,3.20016212,3.300167186,253.0128176,4788.842603,5041.85542,4.700238114,7.20036477,normal
8214,13.82935035,12.26545059,1.562477782,84.12445275,471.8931434,32.6339044,506.7926363,0,3276.752389,0,0.299995641,248.3963908,4824.429901,5072.826292,4.599933163,6.999898291,normal
8215,16.30088547,14.50888658,1.794109631,82.83331504,807.6543789,32.72787918,1849.148114,6543.508144,32564.17725,0.199692021,2.595996273,251.2125624,4801.794337,5053.006899,4.592916483,7.288758766,normal
8216,17.60369611,15.88456761,1.721480233,81.73456138,520.2261139,32.62916697,778.4361488,0,12410.10713,0,2.503976289,291.8634763,4912.400843,5204.26432,5.308429733,7.912565074,normal
8217,13.67347981,12.73413827,0.937482572,85.32160687,446.6918032,32.71390864,373.8931391,0,10239.8121,0,0.499990825,284.9947703,4895.210173,5180.204943,5.299902747,7.299866047,normal
8218,15.15943322,13.98385033,1.171831033,84.32101028,520.2757656,32.61766183,378.1823843,0,7782.037513,0,0.89995808,275.3871725,4866.373324,5141.760497,5.099762453,7.299659982,normal
8219,14.84229806,13.43772911,1.406273977,84.36694746,453.1111375,32.67939322,613.4150777,0,38503.34641,0,5.600137651,311.107647,4869.519693,5180.62734,5.500135193,7.800191729,normal
8220,15.85869009,14.76574519,1.093758903,83.36254757,432.6035171,32.7719661,769.1062528,0,7168.058276,0,1.300010569,275.402239,4785.838909,5061.241148,5.100041463,6.900056097,normal
8221,16.41044954,14.99924644,1.406179354,82.64437295,449.7778349,32.63593471,634.6687235,0,1638.319264,0,0.299985217,253.7874934,4828.262063,5082.049557,4.699768395,7.099650129,normal
8222,16.00855292,14.76686837,1.250105259,83.06614417,423.0355138,32.73179478,784.9658979,0,10240.85972,0,0.500041979,279.6234744,4778.901189,5058.524663,5.200436577,7.100596095,normal
8223,15.94402611,14.92071656,1.015546153,83.39754801,435.9666791,32.60166099,666.649048,0,6194.726537,0,0.799938861,285.9781427,4803.032904,5089.011047,5.199602594,6.999465031,normal
8224,14.76016368,13.90714103,0.859430064,83.66765159,462.4283885,32.69660259,619.5380334,0,10240.62867,0,0.500030697,289.4177674,4885.599927,5175.017694,5.300325387,7.800478871,normal
8225,16.17782805,15.07705423,1.093672327,83.09538057,453.2676231,32.62225423,739.5471741,0,11877.55159,0,0.79994286,274.1804153,4872.651946,5146.832362,5.099635733,7.899435743,normal
8226,15.3833285,14.61063488,0.781317373,84.05288488,481.0406191,32.69500733,677.0571707,59806.65007,10240.86474,9.000760024,0.500042224,256.2216354,4837.208454,5093.430089,4.700396902,7.500633353,normal
8227,14.69057285,13.9838713,0.703099674,84.34971072,419.5860907,32.7896589,555.6815792,0,9420.487711,0,1.099963536,283.9905857,4836.839659,5120.830244,5.199827626,7.699744753,normal
8228,17.57528464,16.09430461,1.484426153,81.77485596,629.3240779,32.71903278,567.8217249,0,9830.776125,0,0.400015305,279.6106979,5081.794429,5361.405127,5.20019896,9.100348179,normal
8229,14.92240248,14.06241281,0.859369672,84.56557169,468.2953077,32.83200556,429.5956955,0,3276.767167,0,0.399995992,293.5970582,5062.84927,5356.446328,5.399945893,9.099908819,normal
8230,13.75246668,12.73401081,1.015595954,85.0839986,395.5888998,32.7032253,423.6881113,0,2047.942535,0,0.299991582,276.3922444,4936.461483,5212.853727,4.999859704,8.199769914,normal
8231,14.13827153,13.67224976,0.468762849,84.53625214,449.1124898,32.7821177,482.2134104,0,12697.95313,0,0.600016686,279.6077759,4801.633533,5081.241309,5.200144616,7.000194675,normal
8232,15.78284928,14.84346812,0.937482197,83.41417296,498.9895512,32.89315685,473.7900788,819.1828463,6963.054194,0.199995812,0.699985342,296.993781,4762.300277,5059.294058,5.499884832,7.099851329,normal
8233,14.84477612,13.98420649,0.859364645,84.31385202,464.7946409,32.76872726,394.2954538,0,9830.286657,0,0.399995388,314.1963773,4956.442852,5270.63923,5.69993428,7.999907761,normal
8234,14.22034379,13.43725034,0.781235485,84.50513689,538.5902192,32.88600238,466.3915303,1638.370247,29081.07189,0.099998184,4.799912834,295.7946284,4879.911381,5175.706009,5.499900122,7.499863802,normal
8235,14.29348874,13.28177476,1.015665129,84.84588526,474.5200058,32.7779604,408.017202,0,10854.85764,0,0.700029513,295.8124715,4807.40268,5103.215152,5.50023189,7.100299349,normal
8236,13.90415357,13.2034465,0.703142122,84.57284635,463.1101051,32.8608651,413.8090293,819.2178753,3276.871501,0.100002182,0.300006546,323.8070655,4894.006787,5217.813853,5.900128741,7.700168018,normal
8237,15.86124961,14.53092625,1.32809541,83.35921176,523.2896179,32.74334828,424.6915741,0,11468.57246,0,0.699986112,315.6937366,4817.104429,5132.798165,5.599888898,6.999861123,normal
8238,16.04606583,15.49196548,0.547695749,82.55839488,484.6226062,32.83814486,621.8271879,0,3691.904889,0,0.400597319,275.8112539,4890.191618,5166.002872,5.107615813,7.511199725,normal
8239,15.02512976,13.863911,1.168307107,84.3815442,423.8077973,32.92245146,612.8314585,0,1633.419654,0,0.299088071,291.9099578,4842.734358,5134.644315,5.383585287,7.576897811,normal
8240,15.6499617,14.47565592,1.173701832,83.16251696,590.3185711,32.81682651,540.4409586,0,10255.95889,0,0.500779243,273.6257781,4847.843535,5121.469314,5.007792425,7.211221093,normal
8241,15.00015045,14.29684969,0.703123755,84.09720115,442.7994155,32.90485536,586.5992257,0,8089.589322,0,0.99999868,303.8995989,4898.393534,5202.293133,5.299993004,7.399990232,normal
8242,14.68882915,13.671662,1.015609177,84.32816017,476.7925716,32.81711655,522.0918658,18022.11922,9830.246845,0.599990652,0.399993768,293.5954258,4922.723304,5216.31873,5.399915869,8.199872246,normal
8243,16.48233132,15.31287471,1.171903676,82.61301454,522.6107919,32.92317657,645.1133216,0,7372.952251,0,0.80001652,298.0061538,4986.802977,5284.809131,5.400111512,8.700179659,normal
8244,17.26465038,15.70330998,1.562518406,82.03941142,600.9079079,32.85549926,696.9091713,0,10240.13476,0,0.50000658,253.8033401,4823.163473,5076.966813,4.700061853,7.100093437,normal
8245,16.72426285,14.60840792,2.109235369,82.52997352,749.4534514,32.91017286,1721.993047,6553.192981,15563.83333,0.199987579,1.799888209,257.9839766,4756.804555,5014.788531,4.799701891,6.899571468,normal
8246,15.3091454,14.6099537,0.703152852,83.86708798,435.0159259,33.00371257,642.8235338,0,24832.90913,0,3.000109834,296.8108662,4893.879165,5190.690031,5.400197701,7.700281907,normal
8247,15.70436499,14.2966647,1.406229314,83.55001698,509.0873543,32.88440714,333.5917136,0,3686.308432,0,0.399990064,269.9932934,4792.580952,5062.574246,4.999875803,7.09982364,normal
8248,15.70200299,14.60956945,1.093764558,83.36470958,466.4128823,32.98495629,678.6187434,3276.890508,9011.448896,0.100002762,1.000027621,286.2079051,4820.533143,5106.741048,5.30014639,7.000193345,normal
8249,16.95274298,15.85944795,1.093755031,82.06670251,560.00168,32.8482481,450.3013509,0,13107.23932,0,1.000003,291.4008742,4887.314662,5178.715536,5.3000159,7.4000222,normal
8250,14.91966972,13.75035641,1.171905376,84.3594196,518.9112656,32.91698893,367.5079786,0,3276.871141,0,0.300006513,284.0061658,4789.203974,5073.210139,5.200112894,6.900149802,normal
8251,14.22300969,13.82743833,0.390605603,84.95514313,459.9779349,33.00651634,445.778616,0,11468.24987,0,0.699966423,264.5873077,4866.16657,5130.753878,4.899764958,7.199654633,normal
8252,16.63972721,15.00016155,1.64064267,82.6553862,496.3067349,32.91229986,560.207602,3686.450025,3686.450025,0.200002714,0.400005428,275.2037345,4890.466364,5165.670098,5.000067851,7.200097705,normal
8253,15.2338681,14.60946236,0.625003738,83.97421317,432.9031212,33.00438934,485.2034983,0,11468.88269,0,0.700005047,252.6018213,4898.73532,5151.337141,4.700033887,7.400053354,normal
8254,16.79659294,15.46880244,1.328129502,82.40648936,586.2012721,32.90224495,672.0014582,0,2048.004444,0,0.300000651,253.8005507,4833.510489,5087.311039,4.700010199,7.200015624,normal
8255,15.23401305,14.45318672,0.781253336,83.64336616,436.1012254,32.96721516,643.7018088,0,12697.63568,0,0.600001686,287.5008079,4856.013645,5143.514453,5.100014331,7.00001967,normal
8256,14.14061899,13.67187596,0.468750033,84.97438095,467.3001402,33.09739731,482.4001447,0,9420.802826,0,0.40000012,276.4000829,5067.40152,5343.801603,5.0000015,7.40000222,normal
8257,17.03618801,15.85843111,1.171805254,82.18643126,480.87059,32.95082758,374.2771092,24011.33147,2047.874752,0.899944959,0.299981653,289.3823014,4841.103918,5130.486219,5.299675872,6.799584137,normal
8258,14.44605653,13.4386103,1.015708918,84.1854214,477.5399128,33.05761272,478.7400131,0,10650.49017,0,0.500041793,265.422184,4764.598225,5030.020409,4.900409576,6.90057675,normal
8259,16.33448191,15.15509852,1.171785968,82.70361518,485.662706,32.93937078,639.3509042,2610.999501,7884.194573,0.199984643,0.999923216,232.1821707,5354.188852,5586.371023,4.299669828,10.39920145,normal
8260,15.39060554,14.29687829,1.093750252,83.57132222,478.5021915,33.04726776,536.1024553,0,9830.445023,0,0.400001832,281.8012906,4924.522554,5206.323845,5.100023358,7.00003206,normal
8261,15.62048485,14.68828597,0.937550168,83.65283426,515.1272811,33.15787183,501.7265714,2867.351855,5325.082016,0.700037074,0.700037074,274.8145542,4829.355763,5104.170317,5.000264814,6.900365443,normal
8262,16.32969549,15.31221259,1.015605937,82.88796119,476.0906115,33.03445741,493.5902664,4915.103074,39372.02358,0.299994084,4.399913234,280.5944667,4822.704896,5103.299363,5.09989943,7.199858019,normal
8263,16.17089504,15.31267901,0.859385046,82.74389828,422.0017007,33.11146452,534.002152,0,4096.016507,0,0.400001612,275.4011099,5148.520749,5423.921858,5.100020553,8.200033046,normal
8264,15.23505397,14.14051173,1.093741239,84.1326521,475.5001284,32.99211076,496.400134,0,18534.405,0,1.300000351,287.4000776,4902.101324,5189.501401,5.300001431,7.600002052,normal
8265,15.77850269,14.76610667,1.015658131,83.48186818,411.7125902,33.08681064,376.5115137,0,3686.512734,0,0.400012232,287.2087828,4851.448357,5138.65714,5.200159021,7.300223241,normal
8266,16.72193872,15.70252375,1.015586113,82.14912551,432.2836726,33.18213898,660.3750576,0,8601.27513,0,0.799969785,274.1896439,5139.405885,5413.595528,5.09980738,8.89966386,normal
8267,13.51304769,12.42224518,1.093782595,85.4966858,419.2121236,33.04920139,354.5102524,0,10649.908,0,0.600017353,254.807369,4783.038325,5037.845694,4.600133036,6.70019377,normal
8268,16.09493977,15.0779112,1.015610599,82.96373857,438.0946596,33.17633808,484.6940916,1535.981276,3276.760056,0.099998781,0.299996343,269.9967087,4802.841453,5072.838162,4.999939051,6.999914671,normal
8269,16.4882441,15.62427613,0.859335187,82.2512843,464.2787592,33.02986502,554.6746236,0,11058.69406,0,0.599972551,281.7871082,4842.278466,5124.065574,5.099766686,7.199670615,normal
8270,14.92176525,14.53126875,0.390625504,83.84802716,417.7979486,33.14752687,548.6973059,0,3686.3819,0,0.399998036,281.5986174,4812.176372,5093.77499,5.199974468,7.199964648,normal
8271,16.00964405,15.00106823,1.015697328,83.06266689,501.9391713,33.24836607,432.7337705,0,13517.85493,0,0.800062437,257.0200578,4769.372202,5026.39226,4.700366817,6.700522909,normal
8272,15.23503278,14.14051527,1.093741513,83.98311829,381.995989,33.10131292,533.1944015,0,819.1913985,0,0.09999895,283.997018,4884.948708,5168.945726,5.199945401,7.699919151,normal
8273,15.46886158,14.37498103,1.093748556,83.60387064,453.7992104,33.16637984,451.5992142,80281.46031,40550.32944,2.799995128,3.199994432,292.8994904,4910.191456,5203.090947,5.199990952,7.299987298,normal
8274,17.66139534,15.70214377,1.953002957,81.2306569,546.7658162,33.0606582,704.4559574,0,6655.583893,0,0.699956239,291.3817828,4887.494434,5178.876217,5.299668665,7.499531129,normal
8275,17.65124814,15.39155988,2.265762622,81.36407205,869.952345,33.15975713,1782.407247,6553.994354,12288.73941,0.300018052,1.600096278,264.6159219,4796.488605,5061.104527,4.900294851,6.700403163,normal
8276,14.92328983,13.82789504,1.093731811,84.55110592,470.9938865,33.26451195,564.9926664,0,27903.63781,0,3.299957167,275.196428,4821.137422,5096.33385,4.999935101,7.299905247,normal
8277,14.92001685,13.59404689,1.328154007,83.7270816,652.9119091,33.10208638,370.9067653,0,5324.897126,0,0.800014592,274.6050088,5008.691359,5283.296367,5.100093026,8.000145923,normal
8278,15.93753447,14.37499411,1.562499359,83.09809393,524.4974457,33.2113369,701.5965832,0,10239.95013,0,0.499997565,297.9985487,4938.47595,5236.474498,5.399973702,7.699962501,normal
8279,14.45837554,13.43667526,1.015562665,84.72072084,512.969386,33.10126458,483.1711643,0,9829.813357,0,1.099934356,288.1828013,4843.810921,5131.993723,5.299683715,6.7995942,normal
8280,15.67464394,14.19723849,1.482129293,83.32176669,465.9960105,33.16096564,489.4605621,0,10633.5357,0,0.599094935,262.004185,4802.444851,5064.449036,4.792759482,6.689893444,normal
8281,14.00748451,12.6758758,1.330184498,85.52340017,424.256503,33.26944272,596.1224518,0,8204.696111,0,0.801239855,289.8485174,4845.197556,5135.046073,5.308214037,7.311313673,normal
8282,15.31684763,13.35868916,1.953024732,83.48564185,482.875185,33.11368821,666.4657503,0,10239.47379,0,0.499974306,268.7861871,4860.350227,5129.136414,4.999743063,6.999640288,normal
8283,15.30611408,14.06356039,1.250094257,83.47729819,497.2374221,33.25126652,536.0403424,0,4915.569946,0,0.600045159,296.8223388,4766.758746,5063.581085,5.400406435,6.800511807,normal
8284,14.37653694,13.20288801,1.171853965,84.57537787,428.1928749,33.09580207,504.0916119,819.1863687,4812.719916,0.199996672,0.599990016,294.7950946,4994.916885,5289.711979,5.399910145,8.199863554,normal
8285,13.36007418,12.5780235,0.781243695,85.52351683,424.7972176,33.17691815,390.2974436,18841.47659,10649.53025,0.59999607,0.499996725,308.7979774,4824.168402,5132.966379,5.59996332,7.299952185,normal
8286,20.46725717,16.87531675,3.593817456,76.88960822,1052.815213,33.40600588,4202.660728,499053.6113,24985.96105,29.80043062,2.100030345,279.6040403,4882.170547,5161.774588,5.200075141,7.400106932,normal
8287,15.54544603,14.14086426,1.406273794,83.5460256,700.2113014,33.28563693,791.1127686,18432.2975,48743.18672,1.200019368,5.200083929,240.8038866,4836.378059,5077.181946,4.400071017,7.800125894,normal
8288,13.83055326,12.96838455,0.859350783,85.05721909,452.8875229,33.37163546,1148.46836,23397.75539,4505.475874,1.099969696,0.39998898,255.7929529,4937.363976,5193.156929,4.699870519,7.699787871,normal
8289,23.90508651,17.57839377,6.328221759,74.30127007,1426.521726,33.82270477,5397.782208,3142908.666,100302.3276,110.3016799,6.200094427,3404.851856,27555.21967,30960.07152,25.2003838,42.80065185,normal
8290,16.32681133,14.92210928,1.406272078,82.12411835,616.3106498,33.41615746,665.8115052,389331.5276,40397.49807,18.10031277,3.000051841,482.3083343,8286.143185,8768.451519,7.200124418,12.20021082,normal
